,구,주소,어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월
1350,노원구,"(01699) 서울특별시 노원구 한글비석로19길 15 101동 108호(중계동, 동도센트리움아파트)",동도삐아제어린이집,A,우수,우수,우수,우수,2022.1
1351,노원구,(01836) 서울특별시 노원구 공릉로37길 6 (공릉동),동산어린이집,A,우수,우수,우수,우수,2022.12
1352,노원구,"(01867) 서울특별시 노원구 월계로53길 21 101동 101호(월계동, 동원베네스트A)",동원어린이집,A,우수,우수,우수,우수,2019.1
1353,노원구,"(01863) 서울특별시 노원구 섬밭로 196 605동 102호(하계동, 장미)",동화나라어린이집,A,우수,우수,우수,우수,2023.02
1354,노원구,"(01678) 서울특별시 노원구 한글비석로 479 101동 113호(상계동, 보람1단지아파트)",동화속어린이집,A,우수,우수,우수,우수,2023.07
1355,노원구,(01825) 서울특별시 노원구 공릉로 126 두산힐스빌아파트 관리동,두산영재어린이집,A,우수,우수,우수,우수,2023.07
1356,노원구,"(01782) 서울특별시 노원구 동일로208길 20 211동 110호(중계동, 중계무지개아파트)",둘리어린이집,B,우수,우수,보통,우수,2020.01
1357,노원구,"(01777) 서울특별시 노원구 동일로207길 18 111동 104호(중계동, 중계그린1단지아파트)",둥지어린이집,A,우수,우수,우수,우수,2021.08
1358,노원구,"(01825) 서울특별시 노원구 공릉로 126 103동 104호(공릉동, 두산힐스빌아파트)",또또어린이집,A,우수,우수,우수,우수,2023.12
1359,노원구,"(01690) 서울특별시 노원구 동일로 1456 709동 106호(상계동, 상계주공7차)",또래또래어린이집,A,우수,우수,우수,우수,2023.08
1360,노원구,"(01604) 서울특별시 노원구 동일로245가길 41 202동 106호 (상계동, 은빛아파트)",또래어린이집,A,우수,우수,우수,우수,2023.1
1361,노원구,"(01820) 서울특별시 노원구 공릉로34길 62 1001동 105호(공릉동, 태강)",라라어린이집,A,우수,우수,우수,우수,2023.1
1362,노원구,(01685) 서울특별시 노원구 상계로9가길 9-1 ,롯데백화점노원점어린이집,A,우수,우수,우수,우수,2020.03
1363,노원구,"(01774) 서울특별시 노원구 섬밭로 265 5동 107호(중계동, 경남아파트)",루하이어린이집,A,우수,우수,우수,우수,2023.11
1364,노원구,"(01909) 서울특별시 노원구 마들로 111 28동 101호(월계동, 삼호)",리틀나라어린이집,A,우수,우수,우수,우수,2023.11
1365,노원구,"(01909) 서울특별시 노원구 마들로 127 37동 102호(월계동, 삼호)",리틀창의스쿨어린이집,A,우수,우수,우수,우수,2023.09
1366,노원구,(01759) 서울특별시 노원구 동일로210길 22 (동일로 210길 22) (중계동),마들어린이집,A,우수,우수,우수,우수,2022.07
1367,노원구,"(01831) 서울특별시 노원구 공릉로59길 25 707동 106호(하계동, 청솔)",맑은샘어린이집,A,우수,우수,우수,우수,2023.1
1368,노원구,(01820) 서울특별시 노원구 공릉로34길 62 태강아파트 관리사무소2층,미광어린이집,A,우수,우수,우수,우수,2021.01
1369,노원구,"(01909) 서울특별시 노원구 마들로 111 15동 102호(월계동, 미성)",미성어린이집,A,우수,우수,우수,우수,2023.1
1370,노원구,(01619) 서울특별시 노원구 동일로227길 25 1108동 106호,미소천사어린이집,A,우수,우수,우수,우수,2019.1
1371,노원구,"(01882) 서울특별시 노원구 초안산로1길 18 2단지 내 관리동 (월계동, 월계주공2단지)",미키미니어린이집,A,우수,우수,우수,우수,2023.09
1372,노원구,"(01863) 서울특별시 노원구 섬밭로 196 , 607동 102호(하계2동 장미아파트)",믿음어린이집,A,우수,우수,우수,우수,2023.08
1373,노원구,"(01781) 서울특별시 노원구 동일로208길 19 205동 107호(중계동, 무지개아파트)",바다어린이집,A,우수,우수,우수,우수,2023.02
1374,노원구,"(01713) 서울특별시 노원구 중계로 230 509동 102호(중계동, 주공5단지아파트)",반디어린이집,A,우수,우수,우수,우수,2023.1
1375,노원구,"(01678) 서울특별시 노원구 한글비석로 479 109동 104호(상계동, 보람1단지아파트)",밝은어린이집,B,우수,우수,보통,우수,2022.06
1376,노원구,(01675) 서울특별시 노원구 노원로 564 상계주공10단지 1005동 105호,베베랑어린이집,A,우수,우수,우수,우수,2019.12
1377,노원구,(01850) 서울특별시 노원구 섬밭로 139 풍림아파트 108동 106호,베베어린이집,A,우수,우수,우수,우수,2022.08
1378,노원구,"(01769) 서울특별시 노원구 덕릉로 459-18 101동 101호(상계동, 미도)",베이비엔젤어린이집,A,우수,우수,우수,우수,2019.11
1379,노원구,"(01777) 서울특별시 노원구 동일로207길 18 119동 102호(중계동, 중계그린A)",벧엘어린이집,A,우수,우수,우수,우수,2019.1
1380,노원구,"(01883) 서울특별시 노원구 월계로45길 21 112동 101호(월계동, 롯데캐슬루나아파트)",별초롱어린이집,A,우수,우수,우수,우수,2020.1
1381,노원구,"(01748) 서울특별시 노원구 노원로16길 15 (하계1동, 보람어린이집)",보람어린이집,A,우수,우수,우수,우수,2022.02
1382,노원구,"(01678) 서울특별시 노원구 한글비석로 479 102동 109호(상계동, 보람A)",보람자연어린이집,A,우수,우수,우수,우수,2019.1
1383,노원구,(01604) 서울특별시 노원구 동일로245길 56 (상계동),북부어린이집,A,우수,우수,우수,우수,2022.06
1384,노원구,"(01799) 서울특별시 노원구 화랑로51길 78 505동 103호(공릉동, 비선아파트)",비선삐아제어린이집,A,우수,우수,우수,우수,2023.05
1385,노원구,"(01799) 서울특별시 노원구 화랑로51길 78 관리동 (공릉동, 비선아파트)",비선어린이집,A,우수,우수,우수,우수,2023.09
1386,노원구,"(01876) 서울특별시 노원구 월계로45가길 94 401동 107호(월계동, 청백)",빛나래어린이집,A,우수,우수,우수,우수,2019.1
1387,노원구,"(01909) 서울특별시 노원구 마들로 111 18동 102호(월계동, 미륭)",사과나무어린이집,A,우수,우수,우수,우수,2022.09
1388,노원구,(01673) 서울특별시 노원구 한글비석로 530 1210동 101호,사랑누리어린이집,A,우수,우수,우수,우수,2023.1
1389,노원구,"(01766) 서울특별시 노원구 동일로213길 21 118동 106호(상계동, 상계주공1차)",사랑담아어린이집,A,우수,우수,우수,우수,2021.08
1390,노원구,"(01675) 서울특별시 노원구 노원로 564 1009동 105호(상계동, 상계주공10차)",사랑마을어린이집,A,우수,우수,우수,우수,2021.07
1391,노원구,"(01774) 서울특별시 노원구 섬밭로 265 1동 109호(중계동, 경남아파트)",사랑맘어린이집,A,우수,우수,우수,우수,2023.08
1392,노원구,(01618) 서울특별시 노원구 동일로227길 86 1601동 103호(상계동 주공아파트),사랑보듬어린이집,B,우수,우수,우수,보통,2023.1
1393,노원구,"(01615) 서울특별시 노원구 수락산로 234 304동 107호(상계동, 상계현대3차)",사랑샘i스쿨어린이집,A,우수,우수,우수,우수,2023.11
1394,노원구,"(01882) 서울특별시 노원구 초안산로1길 18 205동 103호(월계동, 월계주공2단지아파트)",사랑샘어린이집,A,우수,우수,우수,우수,2023.11
1395,노원구,"(01671) 서울특별시 노원구 한글비석로 480 206동 105호(상계동, 보람아파트)",사랑샘오감어린이집,A,우수,우수,우수,우수,2021.07
1396,노원구,"(01839) 서울특별시 노원구 동일로198길 24 , 102동 102호(공릉1동 우성아파트)",사랑아이어린이집,A,우수,우수,우수,우수,2020.03
1397,노원구,"(01820) 서울특별시 노원구 공릉로34길 62 1015동 104호(공릉동, 태강)",사랑어린이집,A,우수,우수,우수,우수,2023.08
1398,노원구,(01865) 서울특별시 노원구 월계로55길 15 사슴3단지아파트 관리동,사슴어린이집,A,우수,우수,우수,우수,2023.07
1399,노원구,(01795) 서울특별시 노원구 화랑로 815 (공릉동),삼육대학교부설어린이집,A,우수,우수,우수,우수,2018.11
1400,노원구,"(01816) 서울특별시 노원구 공릉로46길 28 103동 106호(공릉동, 삼익)",삼익리틀어린이집,A,우수,우수,우수,우수,2023.09
1401,노원구,(01693) 서울특별시 노원구 상계로3길 38-17 ,상계2동어린이집,A,우수,우수,우수,우수,2022.06
1402,노원구,(01643) 서울특별시 노원구 덕릉로130길 6 (상계동),상계4동어린이집,A,우수,우수,우수,우수,2022.07
1403,노원구,(01681) 서울특별시 노원구 한글비석로39길 16-5 ,상계5동보듬이나눔이어린이집,A,우수,우수,우수,우수,2023.08
1404,노원구,(01618) 서울특별시 노원구 동일로227길 86 주공15단지 관리동,상계8동어린이집,A,우수,우수,우수,우수,2022.09
1405,노원구,"(01752) 서울특별시 노원구 노해로 508 620동 101호(상계동, 상계주공6차)",상계그림나라어린이집,A,우수,우수,우수,우수,2022.07
1406,노원구,(01696) 서울특별시 노원구 상계로12길 12-10 인성관1층 (상계동),상계백병원어린이집,A,우수,우수,우수,우수,2022.06
1407,노원구,(01679) 서울특별시 노원구 노원로34길 54 (상계동),상계삼성어린이집,A,우수,우수,우수,우수,2020.01
1408,노원구,(01638) 서울특별시 노원구 덕릉로115나길 25 (상계동),상계어린이집,A,우수,우수,우수,우수,2022.07
1409,노원구,"(01639) 서울특별시 노원구 수락산로 12 (상계역센트럴푸르지오A, 상계동)",상계해솔어린이집,A,우수,우수,우수,우수,2020.1
1410,노원구,(01653) 서울특별시 노원구 한글비석로46길 69 새봄어린이집 (상계동),새봄어린이집,A,우수,우수,우수,우수,2022.12
1411,노원구,(01771) 서울특별시 노원구 동일로207길 50 ,새솔어린이집,A,우수,우수,우수,우수,2023.11
1412,노원구,"(01867) 서울특별시 노원구 월계로53길 21 105동 101호(월계동, 동원베네스트아파트)",새싹i어린이집,B,우수,우수,우수,보통,2023.1
1413,노원구,"(01618) 서울특별시 노원구 동일로227길 86 1603동 103호(상계동, 주공16단지A)",색종이어린이집,A,우수,우수,우수,우수,2019.1
1414,노원구,"(01909) 서울특별시 노원구 마들로 111 19동 109호(월계동, 미륭아파트)",샘물어린이집,A,우수,우수,우수,우수,2023.05
1415,노원구,"(01894) 서울특별시 노원구 광운로 46 102동 104호(월계동, 대동아파트)",샛별몬테소리어린이집,A,우수,우수,우수,우수,2022.03
1416,노원구,"(01647) 서울특별시 노원구 덕릉로 780 104동 101호(상계동, 동아불암)",샛별어린이집,A,우수,우수,우수,우수,2023.03
1417,노원구,(01706) 서울특별시 노원구 덕릉로73길 28 (중계1동 양지대림아파트 2단지 관리동내),샬롬어린이집,B,보통,우수,보통,우수,2023.07
1418,노원구,(01685) 서울특별시 노원구 상계로17길 42 (상계동),서머힐어린이집,A,우수,우수,우수,우수,2021.07
1419,노원구,(01834) 서울특별시 노원구 공릉로 187 (공릉동),서울영신어린이집,B,우수,우수,우수,보통,2022.03
1420,노원구,"(01811) 서울특별시 노원구 공릉로 232 (공릉동, 서울과기대 내 서울테크노파크친친 어린이집)",서울테크노파크친친어린이집,A,우수,우수,우수,우수,2023.09
1421,노원구,(01697) 서울특별시 노원구 상계로18길 32 (상계동),성광어린이집,A,우수,우수,우수,우수,2023.11
1422,노원구,(01634) 서울특별시 노원구 상계로39길 10 (상계동),세네동어린이집,A,우수,우수,우수,우수,2019.1
1423,노원구,(01649) 서울특별시 노원구 덕릉로94길 21 (상계3.4동 불암대림아파트 단지내),소명어린이집,B,우수,보통,우수,우수,2019.11
1424,노원구,"(01703) 서울특별시 노원구 노원로 428 209동 104호(상계동, 상계2차중앙하이츠A)",솔바람어린이집,A,우수,우수,우수,우수,2019.1
1425,노원구,"(01600) 서울특별시 노원구 누원로 28 304동 1층(상계동, 수락리버시티3단지)",수락예지어린이집,A,우수,우수,우수,우수,2023.1
1426,노원구,(01672) 서울특별시 노원구 수락산로 131 수락한옥어린이집,수락한옥어린이집,A,우수,우수,우수,우수,2023.11
1427,노원구,(01696) 서울특별시 노원구 노원로 440 순복음노원교회 본관 (상계동),순복음어린이집,A,우수,우수,우수,우수,2022.09
1428,노원구,"(01761) 서울특별시 노원구 동일로215길 48 312동 103호(상계동, 주공아파트)",숲속푸른아이어린이집,A,우수,우수,우수,우수,2021.09
1429,노원구,(01905) 서울특별시 노원구 월계로 372 (월계동 사슴아파트 1단지),신나는어린이집,A,우수,우수,우수,우수,2022.07
1430,노원구,"(01619) 서울특별시 노원구 동일로227길 25 1110동 101호(상계동, 상계주공11단지아파트)",신나라어린이집,B,우수,보통,우수,우수,2019.12
1431,노원구,"(01669) 서울특별시 노원구 동일로228길 23 1412동 106호(상계동, 상계주공14차)",신명나는어린이집,A,우수,우수,우수,우수,2023.07
1432,노원구,(01868) 서울특별시 노원구 초안산로5길 28 (월계동),아가랑어린이집,A,우수,우수,우수,우수,2023.02
1433,노원구,"(01663) 서울특별시 노원구 한글비석로 396 105동 109호(상계동, 벽산)",아기별어린이집,B,우수,우수,보통,우수,2023.05
1434,노원구,"(01669) 서울특별시 노원구 동일로228길 23 1412동 105호(상계동, 상계주공14차)",아기사랑어린이집,A,우수,우수,우수,우수,2020.01
1435,노원구,"(01727) 서울특별시 노원구 중계로8길 29 102동 102호(중계동, 한화꿈에그린아파트)",아드래따래i어린이집,A,우수,우수,우수,우수,2023.12
1436,노원구,"(01782) 서울특별시 노원구 동일로208길 20 210동 106호(중계동, 중계무지개아파트)",아띠어린이집,A,우수,우수,우수,우수,2022.07
1437,노원구,(01779) 서울특별시 노원구 동일로205길 13 (중계2동 아리솔어린이집),아리솔어린이집,A,우수,우수,우수,우수,2019.11
1438,노원구,"(01614) 서울특별시 노원구 동일로231길 86 204동 108호(상계동, 현대2차아파트)",아이맘어린이집,A,우수,우수,우수,우수,2023.08
1439,노원구,"(01678) 서울특별시 노원구 한글비석로 479 103동 104호(상계동, 보람1단지아파트)",아이사랑어린이집,A,우수,우수,우수,우수,2023.03
1440,노원구,"(01617) 서울특별시 노원구 동일로227길 26 1611동 101호(상계동, 상계주공16차)",아이세상어린이집,A,우수,우수,우수,우수,2020.01
1441,노원구,"(01820) 서울특별시 노원구 공릉로34길 38 1020동 102호(공릉동, 태강)",아이숲어린이집,A,우수,우수,우수,우수,2021.01
